1 360254
2 718020
3 1.08105e+06
4 1.44443e+06
5 1.79654e+06
6 2.15798e+06
7 2.52178e+06
8 2.87487e+06
9 3.23586e+06
10 3.59711e+06
11 3.94074e+06
12 4.01475e+06
13 4.64983e+06
14 5.0138e+06
15 5.39347e+06
16 5.7436e+06
17 5.71521e+06
18 6.04627e+06
19 6.8188e+06
20 6.67204e+06
21 7.52211e+06
22 7271184
23 8.08601e+06
24 8.3794e+06
25 8.65999e+06
26 8.33294e+06
27 8.67617e+06
28 9.02587e+06
29 9.89802e+06
30 9.53498e+06
31 1.04923e+07
32 9.77993e+06
33 1.10825e+07
34 1.06717e+07
35 1.1591e+07
36 1.05591e+07
37 1.07589e+07
38 1.17494e+07
39 1.27477e+07
40 1.22943e+07
41 1.26228e+07
42 1.22747e+07
43 1.38844e+07
44 1.42337e+07
45 1.36743e+07
46 1.46707e+07
47 1.4008e+07
48 1.42053e+07
49 1.45549e+07
50 1.47233e+07
51 1.40692e+07
52 1.42647e+07
53 1.5335e+07
54 1.54139e+07
55 1.56008e+07
56 1.57734e+07
57 1.59088e+07
58 1.60316e+07
59 1.63559e+07
60 1.65142e+07
61 1.5893e+07
62 1.69286e+07
63 1.61142e+07
64 1.77712e+07
65 1.74128e+07
66 1.76105e+07
67 1.79395e+07
68 1.8381e+07
69 1.85111e+07
70 1.87508e+07
71 1.8941e+07
72 1.93953e+07
73 1.96589e+07
74 1.97986e+07
75 2.02383e+07
76 1.94602e+07
77 2.06123e+07
78 1.98039e+07
79 2.11201e+07
80 2.15516e+07
81 2.16611e+07
82 2.19367e+07
83 2.22213e+07
84 2.13391e+07
85 2.27204e+07
86 2.31293e+07
87 2.33718e+07
88 2.35597e+07
89 2.3751e+07
90 2.30879e+07
91 2.43226e+07
92 2.44981e+07
93 2.48647e+07
94 2.51701e+07
95 2.55898e+07
96 2.57744e+07
97 2.62097e+07
98 26101582
99 2.64613e+07
100 2.67293e+07
101 2.58372e+07
102 2.74042e+07
103 2.65917e+07
104 2.79046e+07
105 2.83142e+07
106 2.69974e+07
107 2.85979e+07
108 2.89402e+07
109 2.92218e+07
110 2.81874e+07
111 2.97929e+07
112 2.84636e+07
113 3.02978e+07
114 3.04231e+07
115 3.06405e+07
116 3.08476e+07
117 3.13073e+07
118 3.16527e+07
119 3.19831e+07
120 3.22936e+07
121 3.24021e+07
122 3.25427e+07
123 3.29363e+07
124 3.14369e+07
125 3.34811e+07
126 3.3553e+07
127 3.35908e+07
128 3.41458e+07
